SeniorCitizen,tenure,MonthlyCharges,TotalCharges,customer_value,Contract_One year,Contract_Two year,Dependents_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,InternetService_Fiber optic,InternetService_No,OnlineBackup_No internet service,OnlineBackup_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,PaperlessBilling_Yes,Partner_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,StreamingMovies_No internet service,StreamingMovies_Yes,StreamingTV_No internet service,StreamingTV_Yes,TechSupport_No internet service,TechSupport_Yes,contract_numeric_2,contract_numeric_3,monthly_charges_group_高消费,tenure_group_3-5年,tenure_group_5年以上,monthly_tenure_interaction,avg_monthly_charge,customer_cluster
0,41,20.15,802.35,826.15,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,826.15,19.569512195121952,3
0,6,69.25,418.4,415.5,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,415.5,69.73333333333333,3
0,67,69.35,4653.25,4646.45,True,False,True,False,True,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,4646.45,69.45149253731343,0
0,16,19.35,275.9,309.6,False,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,309.6,17.24375,3
0,17,19.15,343.45,325.54999999999995,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,325.54999999999995,20.20294117647059,3
0,35,61.0,2130.45,2135.0,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2135.0,60.87,1
0,58,20.5,1191.4,1189.0,False,True,True,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,1189.0,20.54137931034483,1
0,1,50.5,50.5,50.5,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50.5,50.5,3
0,52,50.2,2554.0,2610.4,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,2610.4,49.11538461538461,1
0,70,79.6,5589.45,5572.0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,5572.0,79.84928571428571,2
0,19,24.9,467.7,473.09999999999997,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,473.09999999999997,24.61578947368421,3
1,1,74.4,74.4,74.4,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,74.4,74.4,3
0,35,106.9,3756.45,3741.5,False,False,True,False,True,True,False,False,False,False,True,True,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,3741.5,107.32714285714285,0
0,32,101.35,3334.9,3243.2,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,3243.2,104.215625,0
0,17,55.35,920.5,940.95,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,940.95,54.14705882352941,3
0,67,50.55,3431.75,3386.85,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,3386.85,51.22014925373134,0
0,9,19.5,150.35,175.5,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,175.5,16.705555555555556,3
0,31,79.45,2587.7,2462.9500000000003,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,2462.9500000000003,83.47419354838709,1
0,4,90.65,367.95,362.6,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,362.6,91.9875,3
1,58,89.85,5125.75,5211.299999999999,True,False,True,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,5211.299999999999,88.375,0
0,60,79.0,4801.1,4740.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,4740.0,80.01833333333335,0
0,58,104.65,6219.6,6069.700000000001,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,6069.700000000001,107.2344827586207,2
0,1,19.55,19.55,19.55,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,19.55,19.55,3
0,27,19.9,550.1,537.3,False,True,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False,537.3,20.374074074074073,3
1,66,116.25,7862.25,7672.5,True,False,True,False,True,True,False,False,True,False,True,True,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,7672.5,119.125,2
0,15,87.75,1242.2,1316.25,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1316.25,82.81333333333333,1
1,47,100.05,4871.05,4702.349999999999,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,4702.349999999999,103.63936170212766,0
0,41,81.3,3190.65,3333.2999999999997,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,3333.2999999999997,77.82073170731708,0
0,59,44.3,2666.75,2613.7,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,2613.7,45.19915254237288,1
0,50,70.35,3533.6,3517.4999999999995,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,3517.4999999999995,70.672,0
0,17,44.45,792.15,755.6500000000001,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,755.6500000000001,46.59705882352941,3
0,6,49.15,295.65,294.9,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,294.9,49.275,3
1,51,29.45,1459.35,1501.95,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1501.95,28.61470588235294,1
0,44,100.55,4398.15,4424.2,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,4424.2,99.95795454545454,0
0,49,85.3,4297.95,4179.7,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,4179.7,87.71326530612245,0
0,2,95.65,167.3,191.3,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,191.3,83.65,3
0,59,69.1,4096.9,4076.8999999999996,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,4076.8999999999996,69.43898305084745,0
1,50,70.35,3454.6,3517.4999999999995,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,3517.4999999999995,69.092,0
0,59,20.6,1286.0,1215.4,False,True,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,1215.4,21.796610169491526,1
0,18,74.15,1387.0,1334.7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1334.7,77.05555555555556,1
0,10,75.05,786.3,750.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,750.5,78.63,3
0,14,44.6,641.25,624.4,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,624.4,45.80357142857143,3
0,35,21.45,705.45,750.75,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,750.75,20.155714285714286,3
0,8,43.45,345.5,347.6,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,347.6,43.1875,3
0,18,20.05,345.9,360.90000000000003,True,False,True,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,360.90000000000003,19.216666666666665,3
0,60,94.15,5811.8,5649.0,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,5649.0,96.86333333333333,2
0,1,94.4,94.4,94.4,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,94.4,94.4,3
0,6,19.55,124.45,117.30000000000001,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,117.30000000000001,20.741666666666667,3
0,19,75.9,1375.6,1442.1000000000001,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,1442.1000000000001,72.39999999999999,1
0,53,64.15,3491.55,3399.9500000000003,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,3399.9500000000003,65.87830188679246,0
1,72,109.55,7920.7,7887.599999999999,False,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,7887.599999999999,110.00972222222222,2
0,60,110.8,6640.7,6648.0,False,True,False,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,6648.0,110.67833333333333,2
0,1,55.0,55.0,55.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,55.0,55.0,3
0,13,53.45,718.1,694.85,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,694.85,55.23846153846154,3
0,5,69.95,320.4,349.75,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,349.75,64.08,3
0,1,101.45,101.45,101.45,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,101.45,101.45,3
0,13,97.0,1334.45,1261.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,1261.0,102.65,1
0,37,90.6,3358.65,3352.2,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,True,True,False,True,True,False,3352.2,90.77432432432433,0
0,64,73.55,4764.0,4707.2,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,4707.2,74.4375,0
0,5,67.95,350.3,339.75,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,339.75,70.06,3
